ITE00100550,18660101,TMAX,5,Unnamed: 4,Unnamed: 5,E,Unnamed: 7
USC00064757,18660102,PRCP,13,,,F,
SF000208660,18660102,PRCP,0,,,I,
ASN00089000,18660102,PRCP,0,,,a,
CA006150689,18660102,TMAX,-11,,,C,
CA006150689,18660102,TMIN,-61,,,C,
CA006150689,18660102,PRCP,0,,,C,
CA006150689,18660102,SNOW,0,,,C,
SWE00100003,18660102,PRCP,106,,,E,
ASN00086071,18660102,TMAX,207,,,a,
ASN00086071,18660102,TMIN,133,,,a,
ASN00086071,18660102,PRCP,0,,,a,
ASN00079042,18660102,PRCP,0,,,a,
USC00189674,18660102,PRCP,0,,,F,
CA006158350,18660102,TMAX,-11,,,C,
CA006158350,18660102,TMIN,-78,,,C,
CA006158350,18660102,PRCP,0,,,C,
CA006158350,18660102,SNOW,0,,,C,
HRE00105189,18660102,PRCP,0,,,E,
ASN00081003,18660102,PRCP,5,,,a,
ENE00175063,18660102,PRCP,0,,,E,
EIE00101859,18660102,TMAX,89,,,E,
EIE00101859,18660102,TMIN,17,,,E,
EIE00101859,18660102,PRCP,132,,,E,
CA006153192,18660102,TMAX,56,,,C,
CA006153192,18660102,TMIN,-56,,,C,
CA006153192,18660102,PRCP,0,,,C,
CA006153192,18660102,SNOW,0,,,C,
CA006110549,18660102,TMAX,-6,,,C,
CA006110549,18660102,TMIN,-150,,,C,
CA006110549,18660102,PRCP,0,,,C,
CA006110549,18660102,SNOW,0,,,C,
BE000006447,18660102,TMAX,75,,,I,
BE000006447,18660102,TMIN,12,,,I,
AGE00135039,18660102,TMAX,130,,,E,
AGE00135039,18660102,TMIN,60,,,E,
AGE00135039,18660102,PRCP,0,,,E,
USC00047738,18660102,PRCP,0,P,,Z,
NLM00006235,18660102,PRCP,0,,,E,
ASN00026020,18660102,PRCP,0,,,a,
GME00125218,18660102,TMAX,44,,,E,
GME00125218,18660102,TMIN,-6,,,E,
GME00125218,18660102,PRCP,0,,,E,
GME00125218,18660102,SNWD,0,,,E,
NLE00100499,18660102,PRCP,35,,,E,
EZE00100082,18660102,TMAX,34,,,E,
EZE00100082,18660102,TMIN,-16,,,E,
EZE00100082,18660102,PRCP,0,,,E,
ITE00100554,18660102,TMAX,40,,,E,
ITE00100554,18660102,TMIN,-14,,,E,
ITE00100554,18660102,PRCP,0,,,E,
USC00361920,18660102,PRCP,0,,,F,
ASN00066062,18660102,TMAX,313,,,a,
ASN00066062,18660102,TMIN,198,,,a,
ASN00066062,18660102,PRCP,0,,,a,
ASN00023000,18660102,PRCP,0,,,a,
SW000010537,18660102,PRCP,0,,,E,
ASN00022018,18660102,PRCP,0,,,a,
AU000005901,18660102,TMAX,16,,,E,
AU000005901,18660102,TMIN,-34,,,E,
GM000004204,18660102,TMAX,49,,,E,
GM000004204,18660102,TMIN,-8,,,E,
GM000004204,18660102,PRCP,0,,,E,
ASN00075048,18660102,PRCP,0,,,a,
ASN00021014,18660102,PRCP,0,,,a,
UK000047811,18660102,TMAX,89,,,E,
UK000047811,18660102,TMIN,4,,,E,
UK000047811,18660102,PRCP,21,,,E,
USC00288878,18660102,TMAX,22,,,6,
USC00288878,18660102,TMIN,11,,,6,
USC00288878,18660102,PRCP,127,,,6,
USC00288878,18660102,SNOW,51,,,6,
HR000142360,18660102,PRCP,0,,,E,
GM000010962,18660102,PRCP,32,,,E,
ASN00084016,18660102,PRCP,0,,,a,
ITE00100552,18660102,PRCP,45,,,E,
ITE00100553,18660102,PRCP,0,,,E,
ITE00105250,18660102,PRCP,20,,,E,
CA006148100,18660102,TMAX,-39,,,C,
CA006148100,18660102,TMIN,-139,,,C,
CA006148100,18660102,PRCP,0,,,C,
CA006148100,18660102,SNOW,0,,,C,
USP00CA0001,18660102,PRCP,0,,,F,
ASN00074128,18660102,PRCP,51,,,a,
ASN00090015,18660102,TMAX,211,,,a,
ASN00090015,18660102,TMIN,83,,,a,
ASN00041111,18660102,PRCP,0,,,a,
UK000056225,18660102,TMAX,88,,,E,
UK000056225,18660102,TMIN,49,,,E,
UK000056225,18660102,PRCP,29,,,E,
ASN00026026,18660102,PRCP,0,,,a,
ASN00089049,18660102,PRCP,0,,,a,
SZ000006717,18660102,TMAX,-80,,I,G,
SZ000006717,18660102,TMIN,-99,,,G,
ITE00100550,18660103,TMAX,38,,,E,
ITE00100550,18660103,TMIN,15,,,E,
ITE00100550,18660103,PRCP,0,,,E,
USC00064757,18660103,PRCP,0,,,F,
SF000208660,18660103,PRCP,0,,,I,
ASN00089000,18660103,PRCP,0,,,a,
CA006150689,18660103,TMAX,28,,,C,
CA006150689,18660103,TMIN,-56,,,C,
CA006150689,18660103,PRCP,0,,,C,
CA006150689,18660103,SNOW,0,,,C,
SWE00100003,18660103,PRCP,0,,,E,
ASN00086071,18660103,TMAX,199,,,a,
ASN00086071,18660103,TMIN,120,,,a,
ASN00086071,18660103,PRCP,0,,,a,
ASN00079042,18660103,PRCP,0,,,a,
USC00189674,18660103,PRCP,0,,,F,
CA006158350,18660103,TMAX,0,,,C,
CA006158350,18660103,TMIN,-61,,,C,
CA006158350,18660103,PRCP,3,,,C,
CA006158350,18660103,SNOW,3,,,C,
HRE00105189,18660103,PRCP,0,,,E,
ASN00081003,18660103,PRCP,0,,,a,
ENE00175063,18660103,PRCP,0,,,E,
EIE00101859,18660103,TMAX,89,,,E,
EIE00101859,18660103,TMIN,11,,,E,
EIE00101859,18660103,PRCP,186,,,E,
CA006153192,18660103,TMAX,33,,,C,
CA006153192,18660103,TMIN,-39,,,C,
CA006153192,18660103,PRCP,0,,,C,
CA006153192,18660103,SNOW,0,,,C,
CA006110549,18660103,TMAX,-17,,,C,
CA006110549,18660103,TMIN,-67,,,C,
CA006110549,18660103,PRCP,0,,,C,
CA006110549,18660103,SNOW,0,,,C,
BE000006447,18660103,TMAX,77,,,I,
BE000006447,18660103,TMIN,30,,,I,
AGE00135039,18660103,TMAX,130,,,E,
AGE00135039,18660103,TMIN,60,,,E,
AGE00135039,18660103,PRCP,0,,,E,
USC00047738,18660103,PRCP,0,P,,Z,
NLM00006235,18660103,PRCP,0,,,E,
ASN00026020,18660103,PRCP,0,,,a,
GME00125218,18660103,TMAX,45,,,E,
GME00125218,18660103,TMIN,-6,,,E,
GME00125218,18660103,PRCP,0,,,E,
GME00125218,18660103,SNWD,0,,,E,
NLE00100499,18660103,PRCP,0,,,E,
EZE00100082,18660103,TMAX,37,,,E,
EZE00100082,18660103,TMIN,-32,,,E,
EZE00100082,18660103,PRCP,0,,,E,
ITE00100554,18660103,TMAX,50,,,E,
ITE00100554,18660103,TMIN,8,,,E,
ITE00100554,18660103,PRCP,0,,,E,
USC00361920,18660103,PRCP,0,,,F,
ASN00066062,18660103,TMAX,217,,,a,
ASN00066062,18660103,TMIN,189,,,a,
ASN00066062,18660103,PRCP,0,,,a,
ASN00023000,18660103,PRCP,0,,,a,
SW000010537,18660103,PRCP,0,,,E,
ASN00022018,18660103,PRCP,0,,,a,
AU000005901,18660103,TMAX,3,,,E,
AU000005901,18660103,TMIN,-31,,,E,
GM000004204,18660103,TMAX,56,,,E,
GM000004204,18660103,TMIN,-6,,,E,
GM000004204,18660103,PRCP,0,,,E,
ASN00075048,18660103,PRCP,0,,,a,
ASN00021014,18660103,PRCP,0,,,a,
UK000047811,18660103,TMAX,100,,,E,
UK000047811,18660103,TMIN,26,,,E,
UK000047811,18660103,PRCP,128,,,E,
USC00288878,18660103,TMAX,17,,,6,
USC00288878,18660103,TMIN,0,,,6,
USC00288878,18660103,PRCP,0,P,,6,
USC00288878,18660103,SNOW,0,P,,6,
HR000142360,18660103,PRCP,0,,,E,
ASN00084016,18660103,PRCP,0,,,a,
ITE00100552,18660103,PRCP,0,,,E,
ITE00100553,18660103,PRCP,0,,,E,
ITE00105250,18660103,PRCP,0,,,E,
CA006148100,18660103,TMAX,-33,,,C,
CA006148100,18660103,TMIN,-117,,,C,
USP00CA0001,18660103,PRCP,0,,,F,
ASN00074128,18660103,PRCP,0,,,a,
ASN00090015,18660103,TMAX,200,,,a,
ASN00090015,18660103,TMIN,89,,,a,
ASN00041111,18660103,PRCP,0,,,a,
UK000056225,18660103,TMAX,105,,,E,
UK000056225,18660103,TMIN,61,,,E,
UK000056225,18660103,PRCP,3,,,E,
ASN00026026,18660103,PRCP,0,,,a,
ASN00089049,18660103,PRCP,0,,,a,
SZ000006717,18660103,TMAX,-6,,,G,
SZ000006717,18660103,TMIN,-65,,I,G,
ITE00100550,18660104,TMAX,47,,,E,
ITE00100550,18660104,TMIN,2,,,E,
ITE00100550,18660104,PRCP,0,,,E,
USC00064757,18660104,PRCP,0,,,F,
SF000208660,18660104,PRCP,0,,,I,
ASN00089000,18660104,PRCP,0,,,a,
CA006150689,18660104,TMAX,-17,,,C,
CA006150689,18660104,TMIN,-178,,,C,
CA006150689,18660104,PRCP,0,,,C,
CA006150689,18660104,SNOW,0,,,C,
SWE00100003,18660104,PRCP,18,,,E,
ASN00086071,18660104,TMAX,207,,,a,
ASN00086071,18660104,TMIN,77,,,a,
ASN00086071,18660104,PRCP,0,,,a,
ASN00079042,18660104,PRCP,0,,,a,
USC00189674,18660104,PRCP,0,,,F,
CA006158350,18660104,TMAX,-50,,,C,
CA006158350,18660104,TMIN,-106,,,C,
CA006158350,18660104,PRCP,3,,,C,
CA006158350,18660104,SNOW,3,,,C,
HRE00105189,18660104,PRCP,0,,,E,
ASN00081003,18660104,PRCP,0,,,a,
ENE00175063,18660104,PRCP,0,,,E,
EIE00101859,18660104,TMAX,94,,,E,
EIE00101859,18660104,TMIN,17,,,E,
EIE00101859,18660104,PRCP,80,,,E,
CA006153192,18660104,TMAX,-11,,,C,
CA006153192,18660104,TMIN,-150,,,C,
CA006153192,18660104,PRCP,0,,,C,
CA006153192,18660104,SNOW,0,,,C,
CA006110549,18660104,TMAX,0,,,C,
CA006110549,18660104,TMIN,-283,,,C,
BE000006447,18660104,TMAX,77,,,I,
BE000006447,18660104,TMIN,31,,,I,
AGE00135039,18660104,TMAX,120,,,E,
AGE00135039,18660104,TMIN,40,,,E,
AGE00135039,18660104,PRCP,10,,,E,
USC00047738,18660104,PRCP,0,P,,Z,
NLM00006235,18660104,PRCP,45,,,E,
ASN00026020,18660104,PRCP,0,,,a,
GME00125218,18660104,TMAX,59,,,E,
GME00125218,18660104,TMIN,-3,,,E,
GME00125218,18660104,PRCP,0,,,E,
GME00125218,18660104,SNWD,0,,,E,
NLE00100499,18660104,PRCP,0,,,E,
EZE00100082,18660104,TMAX,40,,,E,
EZE00100082,18660104,TMIN,-6,,,E,
EZE00100082,18660104,PRCP,0,,,E,
ITE00100554,18660104,TMAX,24,,,E,
ITE00100554,18660104,TMIN,0,,,E,
ITE00100554,18660104,PRCP,0,,,E,
USC00361920,18660104,PRCP,0,,,F,
ASN00066062,18660104,TMAX,229,,,a,
ASN00066062,18660104,TMIN,152,,,a,
ASN00066062,18660104,PRCP,5,,,a,
ASN00023000,18660104,PRCP,0,,,a,
SW000010537,18660104,PRCP,0,,,E,
ASN00022018,18660104,PRCP,0,,,a,
AU000005901,18660104,TMAX,11,,,E,
AU000005901,18660104,TMIN,-16,,,E,
GM000004204,18660104,TMAX,54,,,E,
GM000004204,18660104,TMIN,-13,,,E,
GM000004204,18660104,PRCP,0,,,E,
ASN00075048,18660104,PRCP,0,,,a,
ASN00021014,18660104,PRCP,0,,,a,
UK000047811,18660104,TMAX,44,,,E,
UK000047811,18660104,TMIN,18,,,E,
UK000047811,18660104,PRCP,74,,,E,
USC00288878,18660104,TMAX,11,,,6,
USC00288878,18660104,TMIN,-11,,I,6,
USC00288878,18660104,PRCP,0,P,,6,
USC00288878,18660104,SNOW,0,P,,6,
HR000142360,18660104,PRCP,0,,,E,
ASN00084016,18660104,PRCP,0,,,a,
ITE00100552,18660104,PRCP,0,,,E,
ITE00100553,18660104,PRCP,0,,,E,
ITE00105250,18660104,PRCP,0,,,E,
CA006148100,18660104,TMAX,-44,,,C,
CA006148100,18660104,TMIN,-172,,,C,
CA006148100,18660104,MDPR,102,,,C,
CA006148100,18660104,MDSF,102,,,C,
USP00CA0001,18660104,PRCP,0,,,F,
ASN00074128,18660104,PRCP,0,,,a,
ASN00090015,18660104,TMIN,50,,,a,
ASN00041111,18660104,PRCP,0,,,a,
UK000056225,18660104,TMAX,67,,,E,
UK000056225,18660104,TMIN,66,,,E,
UK000056225,18660104,PRCP,35,,,E,
ASN00026026,18660104,PRCP,0,,,a,
ASN00089049,18660104,PRCP,0,,,a,
SZ000006717,18660104,TMAX,-33,,,G,
SZ000006717,18660104,TMIN,-77,,,G,
ITE00100550,18660105,TMAX,55,,,E,
ITE00100550,18660105,TMIN,13,,,E,
ITE00100550,18660105,PRCP,0,,,E,
USC00064757,18660105,PRCP,0,,,F,
SF000208660,18660105,PRCP,0,,,I,
ASN00089000,18660105,PRCP,0,,,a,
CA006150689,18660105,TMAX,-156,,,C,
CA006150689,18660105,TMIN,-256,,,C,
CA006150689,18660105,PRCP,0,,,C,
CA006150689,18660105,SNOW,0,,,C,
SWE00100003,18660105,PRCP,0,,,E,
ASN00086071,18660105,TMAX,333,,,a,
ASN00086071,18660105,TMIN,94,,,a,
ASN00086071,18660105,PRCP,0,,,a,
ASN00079042,18660105,PRCP,0,,,a,
USC00189674,18660105,PRCP,0,,,F,
CA006158350,18660105,TMAX,-94,,,C,
CA006158350,18660105,TMIN,-222,,,C,
CA006158350,18660105,PRCP,0,T,,C,
CA006158350,18660105,SNOW,0,T,,C,
HRE00105189,18660105,PRCP,0,,,E,
ASN00081003,18660105,PRCP,0,,,a,
ENE00175063,18660105,PRCP,0,,,E,
EIE00101859,18660105,TMAX,100,,,E,
EIE00101859,18660105,TMIN,22,,,E,
EIE00101859,18660105,PRCP,122,,,E,
CA006153192,18660105,TMAX,-11,,,C,
CA006153192,18660105,TMIN,-100,,,C,
CA006153192,18660105,PRCP,3,,,C,
CA006153192,18660105,SNOW,3,,,C,
CA006110549,18660105,TMAX,-150,,,C,
CA006110549,18660105,TMIN,-344,,,C,
BE000006447,18660105,TMAX,77,,,I,
BE000006447,18660105,TMIN,18,,,I,
AGE00135039,18660105,TMAX,135,,,E,
AGE00135039,18660105,TMIN,75,,,E,
AGE00135039,18660105,PRCP,0,,,E,
USC00047738,18660105,PRCP,0,P,,Z,
NLM00006235,18660105,PRCP,4,,,E,
ASN00026020,18660105,PRCP,0,,,a,
GME00125218,18660105,TMAX,26,,,E,
GME00125218,18660105,TMIN,-33,,,E,
GME00125218,18660105,PRCP,0,,,E,
GME00125218,18660105,SNWD,0,,,E,
NLE00100499,18660105,PRCP,0,,,E,
EZE00100082,18660105,TMAX,9,,,E,
EZE00100082,18660105,TMIN,-10,,,E,
EZE00100082,18660105,PRCP,0,,,E,
ITE00100554,18660105,TMAX,66,,,E,
ITE00100554,18660105,TMIN,11,,,E,
ITE00100554,18660105,PRCP,0,,,E,
USC00361920,18660105,PRCP,0,,,F,
ASN00066062,18660105,TMAX,247,,,a,
ASN00066062,18660105,TMIN,162,,,a,
ASN00066062,18660105,PRCP,0,,,a,
ASN00023000,18660105,PRCP,0,,,a,
SW000010537,18660105,PRCP,0,,,E,
ASN00022018,18660105,PRCP,0,,,a,
AU000005901,18660105,TMAX,-6,,,E,
AU000005901,18660105,TMIN,-25,,,E,
GM000004204,18660105,TMAX,31,,,E,
GM000004204,18660105,TMIN,-26,,,E,
GM000004204,18660105,PRCP,0,,,E,
ASN00075048,18660105,PRCP,0,,,a,
ASN00021014,18660105,PRCP,0,,,a,
UK000047811,18660105,TMAX,56,,,E,
UK000047811,18660105,TMIN,-2,,,E,
USC00288878,18660105,TMAX,-72,,I,6,
USC00288878,18660105,TMIN,-117,,,6,
USC00288878,18660105,PRCP,0,P,,6,
USC00288878,18660105,SNOW,0,P,,6,
HR000142360,18660105,PRCP,0,,,E,
ASN00084016,18660105,PRCP,0,,,a,
ITE00100552,18660105,PRCP,0,,,E,
ITE00100553,18660105,PRCP,0,,,E,
ITE00105250,18660105,PRCP,0,,,E,
CA006148100,18660105,TMAX,-111,,,C,
CA006148100,18660105,TMIN,-206,,,C,
CA006148100,18660105,PRCP,64,,,C,
CA006148100,18660105,SNOW,64,,,C,
USP00CA0001,18660105,PRCP,0,,,F,
ASN00074128,18660105,PRCP,0,,,a,
ASN00090015,18660105,TMIN,83,,,a,
ASN00041111,18660105,PRCP,0,,,a,
UK000056225,18660105,TMAX,66,,,E,
UK000056225,18660105,TMIN,-9,,,E,
UK000056225,18660105,PRCP,0,,,E,
ASN00026026,18660105,PRCP,0,,,a,
ASN00089049,18660105,PRCP,0,,,a,
SZ000006717,18660105,TMAX,-38,,,G,
SZ000006717,18660105,TMIN,-73,,,G,
ITE00100550,18660106,TMAX,38,,,E,
ITE00100550,18660106,TMIN,-5,,,E,
ITE00100550,18660106,PRCP,0,,,E,
USC00064757,18660106,PRCP,0,,,F,
SF000208660,18660106,PRCP,0,,,I,
ASN00089000,18660106,PRCP,0,,,a,
CA006150689,18660106,TMAX,-150,,,C,
CA006150689,18660106,TMIN,-261,,,C,
CA006150689,18660106,PRCP,0,,,C,
CA006150689,18660106,SNOW,0,,,C,
SWE00100003,18660106,PRCP,0,,,E,
ASN00086071,18660106,TMAX,361,,,a,
ASN00086071,18660106,TMIN,167,,,a,
ASN00086071,18660106,PRCP,0,,,a,
ASN00079042,18660106,PRCP,0,,,a,
USC00189674,18660106,PRCP,0,,,F,
CA006158350,18660106,TMAX,-144,,,C,
CA006158350,18660106,TMIN,-172,,,C,
CA006158350,18660106,PRCP,5,,,C,
CA006158350,18660106,SNOW,5,,,C,
HRE00105189,18660106,PRCP,0,,,E,
ASN00081003,18660106,PRCP,0,,,a,
ENE00175063,18660106,PRCP,0,,,E,
EIE00101859,18660106,TMAX,89,,,E,
EIE00101859,18660106,TMIN,11,,,E,
EIE00101859,18660106,PRCP,130,,,E,
CA006153192,18660106,TMAX,-72,,,C,
CA006153192,18660106,TMIN,-222,,,C,
CA006153192,18660106,PRCP,64,,,C,
CA006153192,18660106,SNOW,64,,,C,
CA006110549,18660106,TMAX,-161,,,C,
CA006110549,18660106,TMIN,-267,,,C,
CA006110549,18660106,PRCP,0,,,C,
CA006110549,18660106,SNOW,0,,,C,
BE000006447,18660106,TMAX,63,,,I,
BE000006447,18660106,TMIN,22,,,I,
AGE00135039,18660106,TMAX,145,,,E,
AGE00135039,18660106,TMIN,100,,,E,
AGE00135039,18660106,PRCP,0,,,E,
USC00047738,18660106,PRCP,0,P,,Z,
NLM00006235,18660106,PRCP,54,,,E,
ASN00026020,18660106,PRCP,0,,,a,
GME00125218,18660106,TMAX,10,,,E,
GME00125218,18660106,TMIN,-34,,,E,
GME00125218,18660106,PRCP,0,,,E,
GME00125218,18660106,SNWD,0,,,E,
NLE00100499,18660106,PRCP,0,,,E,
EZE00100082,18660106,TMAX,28,,,E,
EZE00100082,18660106,TMIN,-24,,,E,
EZE00100082,18660106,PRCP,0,,,E,
ITE00100554,18660106,TMAX,56,,,E,
ITE00100554,18660106,TMIN,17,,,E,
ITE00100554,18660106,PRCP,0,,,E,
USC00361920,18660106,PRCP,0,,,F,
ASN00066062,18660106,TMAX,239,,,a,
ASN00066062,18660106,TMIN,168,,,a,
ASN00066062,18660106,PRCP,0,,,a,
ASN00023000,18660106,PRCP,0,,,a,
SW000010537,18660106,PRCP,0,,,E,
ASN00022018,18660106,PRCP,0,,,a,
AU000005901,18660106,TMAX,14,,,E,
AU000005901,18660106,TMIN,-35,,,E,
GM000004204,18660106,TMAX,13,,,E,
GM000004204,18660106,TMIN,-35,,,E,
GM000004204,18660106,PRCP,1,,,E,
ASN00075048,18660106,PRCP,0,,,a,
ASN00021014,18660106,PRCP,0,,,a,
UK000047811,18660106,TMAX,78,,,E,
UK000047811,18660106,TMIN,5,,,E,
UK000047811,18660106,PRCP,80,,,E,
USC00288878,18660106,TMAX,-33,,,6,
USC00288878,18660106,TMIN,-78,,,6,
USC00288878,18660106,PRCP,0,P,,6,
USC00288878,18660106,SNOW,0,P,,6,
HR000142360,18660106,PRCP,0,,,E,
ASN00084016,18660106,PRCP,0,,,a,
ITE00100552,18660106,PRCP,6,,,E,
ITE00100553,18660106,PRCP,0,,,E,
ITE00105250,18660106,PRCP,0,,,E,
CA006148100,18660106,TMAX,-83,,,C,
CA006148100,18660106,TMIN,-128,,,C,
CA006148100,18660106,PRCP,13,,,C,
CA006148100,18660106,SNOW,13,,,C,
USP00CA0001,18660106,PRCP,277,,,F,
ASN00074128,18660106,PRCP,0,,,a,
ASN00090015,18660106,TMAX,367,,,a,
ASN00090015,18660106,TMIN,156,,,a,
ASN00041111,18660106,PRCP,0,,,a,
UK000056225,18660106,TMAX,105,,,E,
UK000056225,18660106,TMIN,-9,,,E,
UK000056225,18660106,PRCP,92,,,E,
ASN00026026,18660106,PRCP,0,,,a,
ASN00089049,18660106,PRCP,0,,,a,
SZ000006717,18660106,TMAX,-31,,,G,
SZ000006717,18660106,TMIN,-60,,,G,
ITE00100550,18660107,TMAX,38,,,E,
ITE00100550,18660107,TMIN,-20,,,E,
ITE00100550,18660107,PRCP,0,,,E,
USC00064757,18660107,PRCP,0,,,F,
USC00064757,18660107,SNOW,178,,,F,
SF000208660,18660107,PRCP,0,,,I,
ASN00089000,18660107,PRCP,0,,,a,
CA006150689,18660107,PRCP,0,,,C,
CA006150689,18660107,SNOW,0,,,C,
SWE00100003,18660107,PRCP,0,,,E,
ASN00086071,18660107,TMAX,289,,,a,
ASN00086071,18660107,TMIN,161,,,a,
ASN00086071,18660107,PRCP,0,,,a,
ASN00079042,18660107,PRCP,0,,,a,
USC00189674,18660107,PRCP,0,,,F,
CA006158350,18660107,TMAX,-211,,,C,
CA006158350,18660107,TMIN,-250,,,C,
CA006158350,18660107,PRCP,0,,,C,
CA006158350,18660107,SNOW,0,,,C,
HRE00105189,18660107,PRCP,0,,,E,
ASN00081003,18660107,PRCP,0,,,a,
ENE00175063,18660107,PRCP,0,,,E,
EIE00101859,18660107,TMAX,83,,,E,
EIE00101859,18660107,TMIN,6,,,E,
EIE00101859,18660107,PRCP,163,,,E,
CA006153192,18660107,PRCP,0,,,C,
CA006153192,18660107,SNOW,0,,,C,
CA006110549,18660107,PRCP,0,,,C,
CA006110549,18660107,SNOW,0,,,C,
BE000006447,18660107,TMAX,92,,,I,
BE000006447,18660107,TMIN,18,,,I,
AGE00135039,18660107,PRCP,0,,,E,
USC00047738,18660107,PRCP,0,P,,Z,
USC00047738,18660107,WT01,1,,,Z,
NLM00006235,18660107,PRCP,15,,,E,
ASN00026020,18660107,PRCP,0,,,a,
GME00125218,18660107,TMAX,23,,,E,
GME00125218,18660107,TMIN,-35,,,E,
GME00125218,18660107,PRCP,9,,,E,
GME00125218,18660107,SNWD,0,,,E,
NLE00100499,18660107,PRCP,53,,,E,
EZE00100082,18660107,TMAX,-20,,,E,
EZE00100082,18660107,TMIN,-30,,,E,
EZE00100082,18660107,PRCP,0,,,E,
ITE00100554,18660107,TMAX,46,,,E,
ITE00100554,18660107,TMIN,19,,,E,
ITE00100554,18660107,PRCP,0,,,E,
USC00361920,18660107,PRCP,0,,,F,
ASN00066062,18660107,TMAX,240,,,a,
ASN00066062,18660107,TMIN,171,,,a,
ASN00066062,18660107,PRCP,0,,,a,
ASN00023000,18660107,PRCP,3,,,a,
